time,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:fileDeletionBacklog,Cleaning:maxUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nRevisalRuns,Cleaning:nToBeCleanedLNsProcessed,Cleaning:nTwoPassRuns,Cleaning:pendingLNQueueSize,Cleaning:totalLogSize,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,Environment:nBinDeltaDelete,Environment:nBinDeltaGet,Environment:nBinDeltaInsert,Environment:nBinDeltaUpdate,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncMaxTime,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:PS MarkSweep.count,Jvm:PS MarkSweep.time,Jvm:PS Scavenge.count,Jvm:PS Scavenge.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:priDelete,Op:priDeleteFail,Op:priInsert,Op:priInsertFail,Op:priPosition,Op:priSearch,Op:priSearchFail,Op:priUpdate,Op:secDelete,Op:secInsert,Op:secPosition,Op:secSearch,Op:secSearchFail,Op:secUpdate
2017-06-23 00:23:46.311 UTC, ,1178,13581314,1680,10434328,80, ,64, , , , , , , , , , , ,64,5, , , ,65, ,8, , , , , , , , , , , , , , , , ,12885214199,4,10259274,12885159527, , , , , ,99,99, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1498177064829, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,62568312,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-06-23 00:24:46.313 UTC, ,1178,13581314,1680,10434328,80, ,64, , , , , , , , , , , ,64,5, , , ,65, ,8, , , , , , , , , , , , , , , , ,12885214199,4,10259274,12885159527, , , , , ,99,99, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1498177064829, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,63079056,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-06-23 00:25:46.315 UTC, ,1178,13581314,1680,10434328,80, ,64, , , , , , , , , , , ,64,5, , , ,65, ,8, , , , , , , , , , , , , , , , ,12885214199,4,10259274,12885159527, , , , , ,99,99, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1498177064829, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,63079056,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-06-23 00:26:46.318 UTC, ,1178,13581314,1680,10434328,80, ,64, , , , , , , , , , , ,64,5, , , ,65, ,8, , , , , , , , , , , , , , , , ,12885214199,4,10259274,12885159527, , , , , ,99,99, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1498177064829, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,63079056,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-06-23 00:27:46.321 UTC, ,1178,13581314,1680,10434328,80, ,64, , , , , , , , , , , ,64,5, , , ,65, ,8, , , , , , , , , , , , , , , , ,12885214199,4,10259274,12885159527, , , , , ,99,99, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1498177064829, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,63079056,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-06-23 00:28:46.324 UTC, ,1178,13581314,1680,10434328,80, ,64, , , , , , , , , , , ,64,5, , , ,65, ,8, , , , , , , , , , , , , , , , ,12885214199,4,10259274,12885159527, , , , , ,99,99, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1498177064829, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,63079056,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-06-23 00:29:46.325 UTC, ,1178,13581314,1680,10434328,80, ,64, , , , , , , , , , , ,64,5, , , ,65, ,8, , , , , , , , , , , , , , , , ,12885214199,4,10259274,12885159527, , , , , ,99,99, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1498177064829, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,64421272,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-06-23 00:30:46.328 UTC, ,1178,13581314,1680,10434328,80, ,64, , , , , , , , , , , ,64,5, , , ,65, ,8, , , , , , , , , , , , , , , , ,12885214199,4,10259274,12885159527, , , , , ,99,99, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1498177064829, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,64421272,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-06-23 00:31:46.331 UTC, ,1178,13581314,1680,10434328,80, ,64, , , , , , , , , , , ,64,5, , , ,65, ,8, , , , , , , , , , , , , , , , ,12885214199,4,10259274,12885159527, , , , , ,99,99, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1498177064829, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,64421272,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-06-23 00:32:46.333 UTC, ,1178,13581314,1680,10434328,80, ,64, , , , , , , , , , , ,64,5, , , ,65, ,8, , , , , , , , , , , , , , , , ,12885214199,4,10259274,12885159527, , , , , ,99,99, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1498177064829, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,64421272,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-06-23 00:33:46.335 UTC, ,1178,13581314,1680,10434328,80, ,64, , , , , , , , , , , ,64,5, , , ,65, ,8, , , , , , , , , , , , , , , , ,12885214199,4,10259274,12885159527, , , , , ,99,99, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1498177064829, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,64421272,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-06-23 00:34:47.718 UTC, ,1178,3163682,1680,16696,80, ,4, ,99,4,0.04, , , , , , , ,4,4, ,5, ,4, ,8, ,107,16, , , , , , , , , , , , , ,12885214199,4, ,12885159527, , , , , ,99,99, , , , , ,1260,4176, , , , , , , , , , , , , , , , , , , , , , , , ,1498178087166, , , , ,3145728, , , ,26,25, ,25, ,6, , , ,3,1, , , ,26,1,16870,11,54,1, , ,11117336,1376,844,1, , , , , , , , ,43354584,-1, , , , , , ,116, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-06-23 00:35:47.723 UTC, ,1178,13581138,1888,10434152,80, ,64, ,8031,60,0.01, , , , , , , ,64,5, , , ,65, ,8, ,4028,2, , , , , , , , , , , , , ,17180434057,5,10251638,17180378461,1, ,64,69, ,97,97, , , ,1,1,1221,3971,1, , , , ,61,2,4, , , , ,4,3903, , , , , , , , , , ,1498178087166, , , , ,3145728, , , ,63,157,1,206,1,5,1, , ,3,2, , , ,63,1,2320,3,38,1, , ,10133504,1285,10251123,11, , , , , , ,6,47,156136032,-1, , , , , , ,8053, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4001, ,4001, , , , , , 
2017-06-23 00:36:47.725 UTC, ,1178,13581138,1888,10434152,80, ,64, , , , , , , , , , , ,64,5, , , ,65, ,8, , , , , , , , , , , , , , , , ,17180434057,5,10251638,17180378461, , , , , ,97,97, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1498178087166, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,157880912,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-06-23 00:37:47.728 UTC, ,1178,13581138,1888,10434152,80, ,64, , , , , , , , , , , ,64,5, , , ,65, ,8, , , , , , , , , , , , , , , , ,17180434057,5,10251638,17180378461, , , , , ,97,97, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1498178087166, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,157880944,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-06-23 00:38:32.555 UTC, ,1178,3163530,1680,16624, , ,4, ,90,4,0.04, , , , , , , ,4,4, ,4, ,4, ,8, ,92,13, , , , , , , , , , , , , ,17180434057,5, ,17180378461, , , , , ,97,97, , , , , ,1291,4300, , , , , , , , , , , , , , , , , , , , , , , , ,1498178312020, , , , ,3145728, , , ,23,26, ,26, ,5, , , ,3,1, , , ,23, ,12885,6,36,1, , ,11635682,1440,470,1, , , , , , , , ,43209880,-1, , , , , , ,91, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-06-23 00:38:40.177 UTC, ,2298,13579930,1888,10431904, , ,64, ,9025,60,0.01, , , , , , , ,64,5, , , ,65, ,8, ,5027,3, , , , , , , , , , , , , ,17180434057,5, ,17180378461, , , , , ,49,49, , , , , ,1221,3999,1, , , , ,71, ,1, , , , ,1,3922, , , , , , , , , , ,1498178312020, , , , ,3145728, , , ,64,181, ,181, ,4, , , ,3,1, , , ,64,2,2497,2, , , , ,10133614,1287,9433139,10, , , , , , ,7,51,221176600,-1, , , , , , ,9025, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5016, ,4001, , , , , , 
2017-06-23 00:40:44.100 UTC, ,250,3163274,1680,17216,80, ,4, ,66,4,0.06, , , , , , , ,4,4, ,10, ,4,1,7, ,49,10, , , , , , , , , , , , , ,21475655441,7,50818109,21475654589,1, ,3,6, ,95,95, , , , , ,100,399, , , , , , , , , , , , , , , , , , , , , , , , ,1498178443388, , , , ,3145728, , , ,20,153,1,153,1,6,1, , ,3,2, , , ,20,1,6894,6, , , , ,2140531,278,980,1, , , , , , , , ,31126384,-1, , , , , , ,49, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-06-23 00:40:55.101 UTC, ,2770,13581122,1992,10432624, , ,64, ,9026,60,0.01, , , , , , , ,64,5, , , ,65, ,8, ,5029,4, , , , , , , , , , , , , ,21475655441,7,50818109,21475654589, , , , , ,49,49, , , , , ,1221,3991,1, ,2, ,2,67,2,4, , , , ,4,3914, , , , , , , , , , ,1498178443388, , , , ,3145728, , , ,65,189, ,189, ,3, , , ,3,1, , , ,65,2,10491,5, , , , ,10123909,1284,9180589,9, , , , , , ,7,53,215386408,-1, , , , , , ,9027, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5016, ,4001, , , , , , 
2017-06-23 00:41:35.397 UTC, ,250,3163346,1784,17368, , ,4, ,64,4,0.06, , , , , , , ,4,4, ,11, ,4,1,7, ,47,9, , , , , , , , , , , , , ,25770875395,9,61070727,25770874503,1, ,3,6, ,93,93, , , , , ,131,512, , , , , , , , , , , , , , , , , , , , , , , , ,1498178494896, , , , ,3145728, , , ,19,43,1,49,1,5,1, , ,3,2, , , ,19, ,30720,9,1021,1, , ,2622731,335, , , , , , , , , , ,31131792,-1, , , , , , ,45, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-06-23 00:41:50.111 UTC, ,32907,3310331,2200,131696, , ,64, ,7914,64,0.01, , , , , , , ,64,5, ,3914, ,65,60,8, ,4006,16, , , , , , , , , , , , , ,30065881106,10,71048192,30065819264,1,3,59,62, ,49,49, , , , , ,1349,4435,1, , , , , , , , , , , , , , , , , , , , , , , ,1498178508985, , , , ,3145728, , , ,87,29,1,29,1,7,1, , ,3,2, , , ,88,2,129113,22, , , , ,108353165,13295,61988,1, , , , , , ,1,6,14972488,-1, , , , , , ,3993, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-06-23 00:41:58.726 UTC, ,4103,13583711,2616,10433880, , ,64, ,9115, , , , , , , , , ,64,5, , , ,65, ,8, ,5033,4, , , , , , , , , , , , , ,30065881106,10,71048192,30065819264, , , , , ,33,33, , , , , ,2442,7980,1, ,7, ,7,137,6,90,80, , , ,10,7738, , , , , , , , , , ,1498178508985, , , , ,3145728, , , ,5,142, ,142, ,5, , , ,3,1, , , ,6,3,20675,7,1045968,2, , ,19992647,2443,8890470,9, , , , , , ,6,42,242170384,-1, , , , , , ,9119, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5016, ,4001, , , , , , 
2017-06-23 00:42:33.085 UTC, ,250,3163466,1784,17488, , ,4, ,89,4,0.04, , , , , , , ,4,4, ,19, ,4,1,7, ,62,9, , , , , , , , , , , , , ,34361103865,12,81364512,34361102880,1, ,3,6, ,90,90, , , , , ,167,649, , , , , , , , , , , , , , , , , , , , , , , , ,1498178552595, , , , ,3145728, , , ,19,34,1,34,1,4,1, , ,3,2, , , ,19, ,16384,5,1114,1, , ,3274262,416, , , , , , , , , , ,31086376,-1, , , , , , ,60, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-06-23 00:42:38.846 UTC, ,3586,13581954,1992,10432640, , ,64, ,9028,60,0.01, , , , , , , ,64,5, , , ,65, ,8, ,5032,5, , , , , , , , , , , , , ,34361103865,12,81364512,34361102880, , , , , ,48,48, , , ,3, ,1221,3974,1, , , , ,62, ,1, , , , ,1,3906, , , , , , , , , , ,1498178552595, , , , ,3145728, , , ,66,98, ,98, ,6, , , ,3,1, , , ,66,2,14640,8,1045366,2, , ,10124355,1284,8635822,9, , , , , , ,7,55,207352544,-1, , , , , , ,9028, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5019, ,4001, , , , , , 
2017-06-23 00:43:49.045 UTC, ,250,3163554,1992,17576, , ,4, ,66,4,0.06, , , , , , , ,4,4, ,11, ,4,1,7, ,50,9, , , , , , , , , , , , , ,38656324025,14,91617454,38656323118,1, ,3,6, ,88,88, , , , , ,198,730, , , , , , , , , , , , , , , , , , , , , , , , ,1498178628377, , , , ,3145728, , , ,19,37,1,38,1,5,1, , ,3,2, , , ,19, ,30124,12,1036,1, , ,3721549,466, , , , , , , , , , ,31274136,-1, , , , , , ,48, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-06-23 00:44:40.210 UTC, ,1178,3164178,1992,17160,112, ,4, ,87,4,0.05, , , , , , , ,4,4, ,4, ,4, ,8, ,92,15, , , , , , , , , , , , , ,42951542403,15, ,42951486031, , , , , ,86,86, , , , , ,1450,4830, , , , , , , , , , , , , , , , , , , , , , , , ,1498178679546, , , , ,3145728, , , ,25,20, ,20, ,6, , , ,3,1, , , ,25,1,44224,17,611,2, , ,14221948,1751, , , , , , , , , , ,44716768,-1, , , , , , ,96, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-06-23 00:45:14.139 UTC, ,32921,3310497,2408,131736,112, ,64, ,7266,64,0.01, , , , , , , ,64,5, ,3586, ,65,60,8, ,3679,15, , , , , , , , , , , , , ,47245743854,16,111046252,47245686508,1,7,56,60, ,49,49, , , , , ,1426,4678,1, , , , , , , , , , , , , , , , , , , , , , , ,1498178713016, , , , ,3145728, , , ,87,21,1,21,1,8,1, , ,3,2, , , ,89,2,167531,31, , , , ,102453249,12569,57492,1, , , , , , , , ,67108864,-1, , , , , , ,3671, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-06-23 00:46:14.143 UTC, ,1178,13581426,1992,10434440,80, ,64, ,4117, , , , , , , , , ,64,5, , , ,65, ,8, ,36,2, , , , , , , , , , , , , ,51540965914,17,10255682,51540909486,1, ,63,67, ,90,90, , , , ,2,2365,7720,1, ,9, ,9,125,4,76,68, , , ,8,7768, , , , , , , , , , ,1498178713016, , , , ,3145728, , , ,2,117,1,167,1,5,1, , ,3,2, , , ,2,1,12430,5,1356065,3, , ,18632704,2277,8897265,9, , , , , , ,4,30,54122784,-1, , , , , , ,4155, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4001, , , , , , 
2017-06-23 00:46:36.089 UTC, ,1178,3164250,1992,17208,112, ,4, ,100,4,0.04, , , , , , , ,4,4, ,5, ,4, ,8, ,109,16, , , , , , , , , , , , , ,51540965914,17, ,51540909486, , , , , ,90,90, , , , , ,1387,4600, , , , , , , , , , , , , , , , , , , , , , , , ,1498178795409, , , , ,3145728, , , ,26,37, ,37, ,6, , , ,3,1, , , ,26,1,40158,15,1150,2, , ,13193132,1628, , , , , , , , , , ,44728112,-1, , , , , , ,122, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-06-23 00:47:36.093 UTC, ,1178,13581482,2200,10434464,112, ,64, ,4028,60,0.01, , , , , , , ,64,5, , , ,65, ,8, ,26,2, , , , , , , , , , , , , ,55836185464,18,10252463,55836129245,1, ,63,67, ,88,88, , , ,7,1,1221,3959,1, ,2, ,2,58, ,1, , , , ,1,3889, , , , , , , , , , ,1498178795409, , , , ,3145728, , , ,63,180,1,220,1,5,1, , ,3,2, , , ,63,1,13412,5,1609909,3, , ,10123264,1283,8640905,9, , , , , , ,3,21,90060208,-1, , , , , , ,4047, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4001, , , , , , 
2017-06-23 00:47:55.268 UTC, ,1178,3163994,1992,17088, , ,4, ,90,4,0.04, , , , , , , ,4,4, ,4, ,4, ,8, ,92,13, , , , , , , , , , , , , ,55836185464,18, ,55836129245, , , , , ,88,88, , , , , ,1418,4730, , , , , , , , , , , , , , , , , , , , , , , , ,1498178874711, , , , ,3145728, , , ,23,33, ,33, ,5, , , ,3,1, , , ,23, ,30262,14,580,2, , ,13709077,1687, , , , , , , , , , ,44726408,-1, , , , , , ,91, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-06-23 00:55:48.320 UTC, ,375,3277911,2408,131808, , ,64, ,7491,64,0.01, , , , , , , ,64,5, ,3697, ,65,60,8, ,3790,13, , , , , , , , , , , , , ,60130647795,19,141046773,60130588917,1,5,58,62, ,49,49, , , , , ,1349,4421,1, , , , , , , , , , , , , , , , , , , , , , , ,1498179347304, , , , ,3145728, , , ,85,38,1,69,1,8,1, , ,3,2, , , ,86,2,129662,24, , , , ,103578049,12706,59024,1, , , , , , ,1,7,26879048,-1, , , , , , ,3783, ,1, ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-06-23 00:58:10.657 UTC, ,1178,3164194,2096,17288, , ,4, ,98,4,0.04, , , , , , , ,4,4, ,5, ,4, ,8, ,107,15, , , , , , , , , , , , , ,64425869400,20, ,64425812950, , , , , ,90,90, , , , , ,1388,4610, , , , , , , , , , , , , , , , , , , , , , , , ,1498179490104, , , , ,3145728, , , ,25,38, ,38, ,5, , , ,3,1, , , ,25, ,38257,16,1132,2, , ,13209396,1627, , , , , , , , , , ,57634368,-1, , , , , , ,116, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-06-23 00:58:55.022 UTC, ,32889,3310433,2512,131816, , ,64, ,7715,64,0.01, , , , , , , ,64,5, ,3807, ,65,60,8, ,3901,13, , , , , , , , , , , , , ,68720585648,21,161048357,68720525093,1,3,60,64, ,49,49, , , , , ,1349,4433,1, , , , , , , , , , , , , , , , , , , , , , , ,1498179534007, , , , ,3145728, , , ,85,28,1,28,1,8,1, , ,3,2, , , ,87,2,141576,29, , , , ,106000800,13000,60702,1, , , , , , ,1,8,28139016,-1, , , , , , ,3896, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-06-23 04:06:57.709 UTC, ,500,3277820,3136,131592, , ,64,3,7894,64,0.01, , , , , , ,1,64,5, ,3902,2,65,60,8, ,3986,12, , , , , , , , , , , , , ,73015553486,22,171047083,73015491115,1,2,61,65, ,33,33, , , , , ,1349,4412,1, , , , , , , , , , , , , , , , , , , , , , , ,1498190816698, , , , ,3145728, , , ,88,27,1,27,1,7,1, , ,3,2, , , ,89,1,164776,30, , , , ,108490956,13306,62518,1, , , , , , ,1,7,28156928,-1, , , , , , ,3984, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-06-23 04:07:26.403 UTC, ,1178,3164322,2096,17336,80, ,4, ,71,4,0.06, , , , , , , ,4,4, ,4, ,4,1,7, ,79,14, , , , , , , , , , , , , ,73018400840,23, ,73018377593, , , , , ,73,73, , , , , ,484,1714, , , , , , , , , , , , , , , , , , , , , , , , ,1498190845884, , , , ,3145728, , , ,24,35, ,35, ,5, , , ,3,1, , , ,24, ,21050,15,1149,2, , ,8139387,1006, , , , , , , , , , ,48863896,-1, , , , , , ,92, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-06-23 04:08:26.407 UTC, ,5578,5823650,2096,2672232,112, ,64,48,2026,60,0.03, , , , , , ,48,64,5, , , ,65,1,7, ,1026,1, , , , , , , , , , , , , ,73018400840,23, ,73018377593, , , , , ,62,62, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1498190845884, ,327, ,321,3145728, , , ,62,0, , , ,4, , , ,3, , , , ,62,2,8225,5,1045328,1, , ,124928,61,1046969,1, , , , , , ,3,20,29348744,-1, , , , , , ,2027, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1024, ,1001, , , , , , 
2017-06-23 04:09:18.382 UTC, ,250,3216562,2096,70584, , ,64,48,1731,64,0.04, , , , , , ,48,64,5, ,826, ,65,61,7, ,897,10, , , , , , , , , , , , , ,73020513595,24,176050382,73020494414,1,53,10,14, ,64,64, , , , , ,739,2528, , , , , , , , , , , , , , , , , , , , , , , , ,1498190957682, , , , ,3145728, , , ,81,40,1,40,1,5,1, , ,3,2, , , ,81, ,45368,15,19311,1, , ,30095753,3731, , , , , , , , , , ,56917384,-1, , , , , , ,894, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-06-23 04:37:42.109 UTC, ,250,3210682,2096,64704, , ,64,53,1697,64,0.04, , , , , , ,53,64,5, ,815, ,65,61,7, ,882,11, , , , , , , , , , , , , ,73022624685,25,178161990,73022606022,1,54,7,9, ,56,56, , , , , ,997,3413, , , , , , , , , , , , , , , , , , , , , , , , ,1498192661350, , , , ,3145728, , , ,82,75,1,75,1,5,1, , ,3,2, , , ,82, ,47271,17,18793,1, , ,34256992,4238, , , , , , , , , , ,58261392,-1, , , , , , ,875, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
